latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,sparte,von,nach,baubeginn,bauende,verkehrsbeeintraechtigungen,baumassnahme
54.0884254098732,12.1292456713091,e9084c79-0c4b-4e9a-8307-b6cb16ca3f58,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner Str.,"06290",Wasserleitung,"50",,2024-03-18 07:00:00+01,2024-03-22 15:00:00+01,Sicherungsmaßnahmen entlang des Gehwegs,Herstellung Trinkwasserbrunnen
54.0675107130517,12.1066460505961,e9df3eef-32a6-4336-bbbf-eb35905fea93,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Kringelgraben,"00440",Straßenbau,,,2024-03-21 07:00:00+01,2024-03-22 18:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Verkehrsraumeinschränkungen",Asphaltierung
54.0872881705114,12.1068072764499,eacf501c-d521-42ba-a980-8d199a9a2853,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kämmereistr.,"04280",Gebäudesanierung,"4",,2024-03-26 00:00:00+01,2024-03-27 00:00:00+01,,
54.0773663010767,12.1345010195455,eb7b4639-27ba-46ef-9337-42da67b9ec0b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Herweghstr.,"03570",Straßenbau,,,2024-01-22 00:00:00+01,2026-12-24 00:00:00+01,"halbseitige Sperrung, Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Sperrung des Fußgängerverkehrs im Gehwegbereich","Grundhafte Sanierung in 2 Abschnitten, Herstellung Bushaltestellen"
54.0848205515717,12.1298784667792,ec2de08b-b974-4987-9b81-e91048d604cc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schröderstr.,"08360",Straßenbau,"1",5a,2024-02-14 00:00:00+01,2024-03-29 00:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Vollsperrung",Neubau Hausanschluss Fernwärme
54.1237735066988,12.0547654925685,ecabda72-7bb0-4ffd-82e1-1de9c6c83db0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Willi-Bredel-Str.,"09820",Straßenbeleuchtung,"13","23",2024-02-26 07:00:00+01,2024-04-12 18:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs",Erneuerung Straßenbeleuchtung
54.1691985576552,12.0335793736648,ecea23d2-c496-4c8a-9073-8d9f7def4942,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stolteraer Weg,"08770",Gebäudesanierung,"29",,2024-03-11 07:00:00+01,2024-05-31 16:00:00+02,"Sicherungsmaßnahmen entlang des Gehwegs, Vollsperrung",Sanierungsarbeiten
54.1437060614934,12.0682192756691,ed97d983-2e87-46d8-ac5b-40a753e9cb70,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kleiner Warnowdamm,"06050",Hochbau,1c,1e,2022-03-07 09:00:00+01,2024-05-31 18:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs",Neubau Mehrfamilienhaus mit Tiefgarage
54.1015750161786,12.1662989498783,ef32c45b-32ed-4e71-811e-a60f728a1d75,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Karnickelweg,"04380",Wasserleitung,Gutenbergstr. (03190),Uhlenweg (09120),2024-03-11 07:00:00+01,2024-06-28 17:00:00+02,"halbseitige Sperrung, Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Verkehrsraumeinschränkungen",Sanierung Trinkwasserleitung
54.1455304784508,12.0798907938543,ef3fa21d-0ac0-49ca-ac2a-f4da21c8dcb1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Segelmacherweg,"08530",Wasserleitung,"12","14",2024-03-04 07:00:00+01,2024-04-26 18:00:00+02,Sicherungsmaßnahmen entlang des Gehwegs,Sanierung Trinkwasserleitung
